date,content
18/08/2021,"('mask', 109)
('vaccine', 85)
('people', 62)
('booster', 41)
('i’m', 29)
('wear', 29)
('kids', 28)
('school', 28)
('vaccinated', 27)
('it’s', 24)
('mandate', 23)
('shot', 22)
('wearing', 21)
('vaccines', 17)
('students', 16)
('it.', 16)
('mandates', 16)
('@potus', 15)
('mask.', 14)
('masks', 14)
"
19/08/2021,"('mask', 118)
('vaccine', 82)
('people', 64)
('wear', 31)
('it’s', 31)
('vaccinated', 28)
('booster', 27)
('kids', 25)
('school', 22)
('wearing', 21)
('mandate', 20)
('mask.', 19)
('i’m', 19)
('cases', 19)
('shot', 17)
('can’t', 17)
('die', 15)
('masks', 15)
('parents', 14)
('help', 14)
"
20/08/2021,"('vaccine', 103)
('mask', 92)
('people', 65)
('i’m', 31)
('school', 23)
('it.', 19)
('wearing', 18)
('it’s', 17)
('vaccinated', 17)
('wear', 16)
('kids', 16)
('work', 15)
('year', 15)
('can’t', 14)
('vaccine.', 13)
('that’s', 13)
('mandates', 13)
('good', 12)
('cases', 11)
('you’re', 11)
"
21/08/2021,"('vaccine', 88)
('mask', 86)
('people', 52)
('wear', 39)
('it’s', 26)
('wearing', 21)
('i’m', 20)
('vaccinated', 17)
('it.', 16)
('vaccine.', 16)
('day', 13)
('public', 13)
('masks', 13)
('mask.', 13)
('can’t', 13)
('cases', 12)
('test', 12)
('care', 11)
('#newsbreak', 11)
('school', 11)
"
22/08/2021,"('mask', 85)
('vaccine', 79)
('people', 62)
('i’m', 35)
('it’s', 31)
('wear', 28)
('wearing', 26)
('vaccinated', 24)
('can’t', 19)
('vaccinated.', 17)
('good', 17)
('masks', 16)
('school', 16)
('vaccine.', 15)
('vaccine,', 15)
('positive', 13)
('it.', 13)
('person', 12)
('cases', 12)
('family', 12)
"
23/08/2021,"('vaccine', 137)
('mask', 75)
('people', 72)
('it’s', 34)
('fda', 30)
('i’m', 29)
('vaccinated', 28)
('school', 26)
('pfizer', 22)
('wear', 21)
('vaccine.', 20)
('good', 19)
('approval', 17)
('day', 16)
('today', 16)
('it.', 16)
('year', 15)
('approved', 15)
('kids', 14)
('mandate', 14)
"
24/08/2021,"('vaccine', 104)
('mask', 78)
('people', 62)
('it’s', 50)
('i’m', 29)
('school', 26)
('vaccinated', 24)
('wear', 23)
('it.', 19)
('kids', 17)
('vaccines', 16)
('mandate', 16)
('can’t', 15)
('good', 15)
('care', 15)
('masks', 14)
('that’s', 13)
('vaccinated.', 13)
('today', 12)
('vaccine.', 12)
"
25/08/2021,"('vaccine', 102)
('mask', 81)
('people', 52)
('i’m', 40)
('vaccinated', 30)
('wear', 25)
('it’s', 25)
('wearing', 22)
('kids', 22)
('vaccine.', 19)
('school', 19)
('2', 17)
('you’re', 14)
('vaccines', 14)
('care', 14)
('year', 13)
('vaccine,', 13)
('today', 13)
('work', 12)
('students', 12)
"
26/08/2021,"('mask', 92)
('vaccine', 89)
('people', 51)
('i’m', 30)
('vaccinated', 27)
('it’s', 23)
('wearing', 23)
('mandate', 21)
('wear', 20)
('school', 17)
('it.', 17)
('cases', 16)
('care', 14)
('good', 14)
('can’t', 14)
('booster', 14)
('2', 13)
('patients', 13)
('year', 13)
('protect', 12)
"
27/08/2021,"('mask', 85)
('vaccine', 81)
('people', 56)
('it’s', 37)
('i’m', 24)
('school', 20)
('vaccinated', 19)
('vaccine.', 18)
('died', 17)
('cases', 15)
('deaths', 15)
('wear', 14)
('kids', 14)
('students', 14)
('florida', 13)
('wearing', 13)
('year', 12)
('good', 12)
('booster', 11)
('health', 11)
"
28/08/2021,"('people', 99)
('mask', 78)
('vaccine', 76)
('wear', 32)
('vaccinated', 29)
('i’m', 27)
('it’s', 26)
('good', 19)
('vaccine.', 18)
('wearing', 17)
('family', 17)
('booster', 17)
('mask.', 16)
('health', 16)
('better', 14)
('can’t', 14)
('delta', 13)
('mask,', 13)
('vaccines', 13)
('it.', 12)
"
29/08/2021,"('mask', 84)
('people', 72)
('vaccine', 71)
('vaccinated', 28)
('it’s', 24)
('i’m', 21)
('booster', 17)
('wear', 17)
('that’s', 17)
('2', 16)
('wearing', 16)
('vaccine.', 16)
('kids', 15)
('die', 15)
('protect', 14)
('died', 13)
('day', 13)
('patients', 13)
('person', 13)
('work', 13)
"
30/08/2021,"('mask', 80)
('vaccine', 66)
('people', 64)
('it’s', 32)
('vaccinated', 26)
('wear', 23)
('school', 23)
('i’m', 22)
('vaccine.', 20)
('help', 18)
('hospital', 17)
('today', 17)
('care', 16)
('test', 15)
('mandate', 15)
('vaccines', 15)
('health', 15)
('kids', 15)
('died', 15)
('year', 14)
"
31/08/2021,"('mask', 88)
('vaccine', 73)
('people', 49)
('i’m', 35)
('school', 26)
('vaccinated', 25)
('wear', 24)
('it’s', 20)
('cases', 17)
('week', 17)
('test', 15)
('unvaccinated', 14)
('schools', 14)
('wearing', 14)
('2', 14)
('vaccines', 14)
('vaccine.', 13)
('county', 13)
('kids', 13)
('positive', 13)
"
01/09/2021,"('vaccine', 98)
('mask', 69)
('people', 47)
('it’s', 34)
('wear', 34)
('vaccinated', 31)
('i’m', 27)
('rogan', 27)
('school', 25)
('joe', 23)
('kids', 22)
('wearing', 21)
('booster', 19)
('masks', 18)
('person', 17)
('work', 16)
('vaccine.', 15)
('ivermectin', 15)
('vaccines', 13)
('can’t', 13)
"
02/09/2021,"('vaccine', 91)
('mask', 86)
('people', 60)
('it’s', 32)
('i’m', 30)
('wearing', 21)
('wear', 19)
('mandate', 17)
('kids', 17)
('school', 17)
('vaccine.', 17)
('feel', 16)
('health', 16)
('can’t', 16)
('vaccinated', 16)
('shot', 13)
('better', 13)
('vaccines', 13)
('care', 13)
('day', 13)
"
03/09/2021,"('mask', 93)
('vaccine', 66)
('people', 58)
('it’s', 28)
('i’m', 25)
('booster', 24)
('vaccinated', 23)
('cases', 18)
('wear', 17)
('year', 15)
('wearing', 15)
('good', 14)
('i’ve', 14)
('that’s', 13)
('school', 13)
('sick', 13)
('today', 13)
('lost', 12)
('better', 12)
('health', 12)
"
04/09/2021,"('mask', 89)
('vaccine', 48)
('people', 46)
('wear', 30)
('it’s', 29)
('vaccinated', 23)
('i’m', 19)
('year', 19)
('school', 17)
('day', 17)
('spread', 16)
('kids', 15)
('wearing', 15)
('mask.', 14)
('cases', 14)
('died', 13)
('health', 13)
('shot', 13)
('students', 12)
('game', 12)
"
05/09/2021,"('vaccine', 82)
('people', 77)
('mask', 74)
('it’s', 41)
('vaccinated', 24)
('i’m', 21)
('wear', 21)
('good', 19)
('today', 15)
('test', 15)
('booster', 13)
('care', 13)
('it.', 12)
('school', 12)
('vaccine.', 12)
('children', 12)
('covid?', 12)
('az,', 12)
('risk', 12)
('ivermectin', 11)
"
06/09/2021,"('mask', 77)
('people', 65)
('vaccine', 59)
('it’s', 30)
('vaccinated', 24)
('i’m', 23)
('booster', 19)
('wear', 17)
('feel', 16)
('year', 16)
('vaccines', 16)
('kids', 15)
('masks', 14)
('2', 14)
('wearing', 13)
('week', 13)
('deaths', 12)
('sick', 11)
('died', 11)
('thought', 11)
"
07/09/2021,"('mask', 98)
('vaccine', 67)
('people', 47)
('vaccinated', 35)
('wear', 33)
('i’m', 27)
('school', 25)
('it’s', 25)
('wearing', 20)
('test', 18)
('good', 17)
('day', 17)
('vaccinated.', 15)
('cases', 14)
('family', 14)
('mask.', 12)
('mandate', 11)
('positive', 11)
('it.', 11)
('vaccine,', 11)
"
08/09/2021,"('people', 78)
('vaccine', 77)
('mask', 75)
('it’s', 29)
('vaccinated', 26)
('i’m', 25)
('wear', 23)
('school', 22)
('unvaccinated', 20)
('wearing', 19)
('can’t', 16)
('positive', 16)
('family', 16)
('children', 16)
('health', 16)
('day', 16)
('you’re', 15)
('that’s', 14)
('vaccine.', 14)
('sick', 14)
"
09/09/2021,"('vaccine', 144)
('people', 68)
('mask', 52)
('vaccinated', 51)
('it’s', 34)
('health', 25)
('i’m', 24)
('biden', 24)
('vaccine.', 23)
('unvaccinated', 22)
('wear', 22)
('school', 20)
('@potus', 18)
('mandate', 17)
('wearing', 16)
('spreading', 15)
('spread', 15)
('pandemic', 15)
('#covid_19', 14)
('die', 13)
"
10/09/2021,"('vaccine', 134)
('people', 72)
('mask', 60)
('vaccinated', 28)
('vaccine.', 26)
('mandate', 26)
('i’m', 25)
('it’s', 23)
('wear', 20)
('mandates', 20)
('biden', 19)
('school', 18)
('unvaccinated', 17)
('vaccines', 17)
('kids', 16)
('wearing', 15)
('dying', 14)
('care', 14)
('protect', 13)
('year', 13)
"
11/09/2021,"('vaccine', 108)
('people', 77)
('mask', 76)
('vaccinated', 29)
('wear', 28)
('it’s', 22)
('mandate', 18)
('died', 16)
('day', 16)
('school', 16)
('i’m', 16)
('wearing', 15)
('die', 15)
('vaccine.', 14)
('mask.', 14)
('feel', 14)
('hospital', 13)
('care', 13)
('year', 13)
('help', 13)
"
12/09/2021,"('vaccine', 115)
('people', 61)
('mask', 50)
('it’s', 33)
('vaccinated', 32)
('i’m', 23)
('vaccine.', 20)
('year', 19)
('@stephenking', 17)
('immunity', 17)
('wearing', 16)
('it.', 16)
('you’re', 16)
('health', 15)
('care', 15)
('vaccines', 15)
('good', 15)
('natural', 14)
('risk', 13)
('2', 13)
"
13/09/2021,"('vaccine', 147)
('mask', 72)
('people', 59)
('vaccine.', 28)
('@nickiminaj', 27)
('vaccinated', 27)
('it’s', 26)
('wear', 24)
('i’m', 22)
('friend', 19)
('mandate', 16)
('wearing', 15)
('person', 14)
('it.', 14)
('school', 14)
('help', 13)
('cases', 12)
('nicki', 12)
('risk', 11)
('doesn’t', 11)
"
14/09/2021,"('vaccine', 115)
('mask', 87)
('people', 62)
('i’m', 33)
('school', 28)
('vaccinated', 28)
('it’s', 23)
('wear', 23)
('vaccine.', 21)
('booster', 16)
('wearing', 15)
('good', 15)
('mandates', 15)
('it.', 14)
('test', 14)
('work', 13)
('mandate', 13)
('well', 13)
('shot', 13)
('board', 12)
"
15/09/2021,"('vaccine', 106)
('mask', 64)
('people', 51)
('i’m', 30)
('vaccinated', 29)
('vaccine.', 26)
('wear', 25)
('2', 21)
('it’s', 20)
('died', 20)
('@nickiminaj', 19)
('day', 18)
('school', 18)
('mandate', 17)
('wearing', 17)
('sick', 15)
('test', 15)
('you’re', 13)
('kids', 13)
('person', 13)
"
16/09/2021,"('vaccine', 109)
('mask', 66)
('people', 66)
('it’s', 31)
('i’m', 26)
('vaccinated', 23)
('wear', 20)
('shot', 19)
('vaccine.', 17)
('work', 17)
('mandate', 16)
('that’s', 15)
('vaccines', 15)
('good', 14)
('it.', 14)
('health', 14)
('vax', 13)
('proof', 13)
('care', 13)
('you’re', 13)
"
17/09/2021,"('vaccine', 99)
('mask', 69)
('people', 56)
('i’m', 40)
('booster', 32)
('it’s', 28)
('vaccinated', 28)
('wear', 23)
('shot', 19)
('health', 18)
('it.', 17)
('work', 16)
('vaccine.', 16)
('2', 15)
('well', 13)
('kids', 13)
('test', 13)
('mask.', 13)
('year', 12)
('school', 12)
"
18/09/2021,"('vaccine', 97)
('people', 74)
('mask', 68)
('it’s', 35)
('i’m', 30)
('vaccinated', 21)
('wear', 20)
('wearing', 19)
('it.', 17)
('care', 17)
('face', 17)
('booster', 16)
('good', 15)
('hospital', 14)
('feel', 13)
('test', 13)
('vaccine.', 12)
('government', 12)
('mask.', 12)
('risk', 12)
"
19/09/2021,"('vaccine', 112)
('mask', 69)
('people', 60)
('it’s', 32)
('wear', 32)
('vaccinated', 23)
('died', 22)
('booster', 20)
('face', 17)
('wearing', 17)
('i’m', 17)
('week', 16)
('shot', 13)
('aids', 13)
('vaccine.', 12)
('2', 12)
('that’s', 12)
('game', 11)
('die', 11)
('it.', 11)
"
20/09/2021,"('vaccine', 84)
('mask', 84)
('people', 64)
('kids', 24)
('vaccinated', 24)
('i’m', 24)
('school', 23)
('it’s', 21)
('it.', 20)
('2', 19)
('wear', 19)
('booster', 17)
('work', 16)
('died', 15)
('vaccine.', 14)
('today', 14)
('wearing', 14)
('good', 13)
('parents', 13)
('care', 13)
"
21/09/2021,"('vaccine', 93)
('mask', 83)
('people', 61)
('wear', 30)
('vaccinated', 30)
('i’m', 26)
('school', 23)
('health', 22)
('deaths', 19)
('it’s', 19)
('kids', 18)
('can’t', 16)
('masks', 16)
('wearing', 15)
('good', 14)
('feel', 13)
('hope', 13)
('public', 12)
('work', 12)
('died', 12)
"
22/09/2021,"('vaccine', 71)
('people', 53)
('mask', 52)
('it’s', 35)
('booster', 23)
('vaccinated', 22)
('i’m', 21)
('vaccine.', 20)
('wear', 16)
('kids', 16)
('good', 14)
('shot', 14)
('test', 14)
('day', 13)
('wearing', 13)
('vaccinated.', 13)
('it.', 13)
('spread', 12)
('quarantine', 12)
('school', 12)
"
23/09/2021,"('vaccine', 113)
('mask', 81)
('people', 71)
('booster', 42)
('it’s', 34)
('i’m', 29)
('wear', 26)
('vaccinated', 25)
('pfizer', 19)
('can’t', 19)
('2', 18)
('vaccines', 17)
('feel', 16)
('risk', 16)
('school', 15)
('year', 14)
('shot', 13)
('mask.', 13)
('work', 12)
('good', 12)
"
24/09/2021,"('vaccine', 74)
('mask', 67)
('people', 54)
('booster', 40)
('i’m', 26)
('vaccinated', 26)
('it’s', 26)
('school', 18)
('day', 17)
('wearing', 16)
('vaccine.', 14)
('unvaccinated', 14)
('health', 14)
('spread', 13)
('vaccinated.', 13)
('shot', 13)
('county', 12)
('2', 12)
('that’s', 12)
('care', 11)
"
25/09/2021,"('mask', 80)
('vaccine', 73)
('people', 64)
('it’s', 39)
('vaccinated', 33)
('wear', 26)
('booster', 23)
('face', 20)
('i’m', 19)
('it.', 17)
('health', 17)
('flu', 17)
('wearing', 15)
('vaccines', 15)
('care', 14)
('day', 14)
('i’ve', 13)
('mandate', 13)
('good', 13)
('shot', 13)
"
26/09/2021,"('vaccine', 84)
('mask', 77)
('people', 62)
('it’s', 25)
('vaccinated', 19)
('wear', 19)
('booster', 18)
('i’m', 18)
('wearing', 17)
('good', 16)
('year', 16)
('here:', 16)
('it.', 14)
('shot', 13)
('vaccine.', 13)
('vaccinated.', 13)
('mask.', 12)
('kids', 11)
('test', 11)
('care', 11)
"
27/09/2021,"('vaccine', 117)
('mask', 63)
('people', 52)
('booster', 45)
('i’m', 35)
('it’s', 34)
('vaccinated', 30)
('shot', 29)
('flu', 22)
('wear', 19)
('kids', 18)
('it.', 17)
('vaccine.', 17)
('year', 16)
('wearing', 15)
('day', 15)
('good', 14)
('didn’t', 14)
('sick', 14)
('mandate', 13)
"
28/09/2021,"('vaccine', 124)
('mask', 61)
('people', 53)
('vaccinated', 33)
('booster', 32)
('it’s', 30)
('i’m', 25)
('shot', 21)
('vaccine.', 19)
('year', 17)
('school', 15)
('mandate', 14)
('test', 14)
('wear', 14)
('family', 13)
('good', 12)
('children', 12)
('it.', 11)
('died', 11)
('feel', 11)
"
29/09/2021,"('vaccine', 117)
('people', 58)
('mask', 54)
('it’s', 39)
('booster', 30)
('i’m', 29)
('shot', 27)
('vaccinated', 25)
('vaccine.', 21)
('vaccines', 20)
('flu', 18)
('wearing', 17)
('wear', 16)
('health', 15)
('good', 15)
('it.', 14)
('mask.', 14)
('kids', 14)
('2', 14)
('school', 13)
"
30/09/2021,"('vaccine', 91)
('mask', 65)
('people', 50)
('it’s', 32)
('i’m', 28)
('booster', 26)
('vaccine.', 24)
('shot', 20)
('care', 19)
('health', 19)
('can’t', 17)
('wear', 17)
('it.', 16)
('cases', 16)
('wearing', 15)
('died', 13)
('kids', 13)
('that’s', 13)
('flu', 13)
('good', 13)
"
01/10/2021,"('vaccine', 95)
('mask', 73)
('people', 61)
('it’s', 48)
('i’m', 34)
('booster', 24)
('vaccinated', 23)
('kids', 19)
('wearing', 18)
('vaccines', 17)
('shot', 17)
('wear', 14)
('good', 14)
('work', 14)
('vaccine.', 13)
('test', 13)
('care', 13)
('health', 12)
('school', 12)
('mandate', 12)
"
02/10/2021,"('vaccine', 94)
('mask', 77)
('people', 50)
('i’m', 29)
('it’s', 23)
('vaccine.', 21)
('booster', 18)
('vaccinated', 17)
('vaccines', 16)
('shot', 16)
('wear', 15)
('2', 14)
('health', 14)
('face', 13)
('wearing', 13)
('good', 13)
('died', 12)
('that’s', 12)
('feel', 12)
('brownout', 12)
"
03/10/2021,"('vaccine', 88)
('mask', 71)
('people', 47)
('booster', 31)
('face', 29)
('i’m', 22)
('it’s', 21)
('wearing', 19)
('death', 17)
('you’re', 16)
('vaccinated', 16)
('kids', 15)
('didn’t', 15)
('mask.', 14)
('test', 14)
('vaccine.', 14)
('wear', 13)
('deaths', 13)
('flu', 13)
('shot', 13)
"
04/10/2021,"('vaccine', 97)
('mask', 82)
('people', 55)
('booster', 34)
('i’m', 30)
('facebook', 26)
('it’s', 24)
('wear', 20)
('wearing', 20)
('vaccinated', 19)
('today', 17)
('year', 16)
('work', 15)
('mandates', 15)
('flu', 15)
('can’t', 14)
('day', 14)
('#covid_19', 14)
('health', 14)
('test', 14)
"
05/10/2021,"('vaccine', 92)
('people', 68)
('mask', 64)
('it’s', 41)
('booster', 32)
('i’m', 30)
('vaccinated', 28)
('work', 20)
('feel', 17)
('vaccine.', 17)
('wear', 17)
('mandate', 16)
('school', 16)
('public', 16)
('wearing', 15)
('test', 15)
('day', 14)
('government', 14)
('died', 13)
('flu', 12)
"
06/10/2021,"('vaccine', 122)
('mask', 72)
('people', 44)
('i’m', 27)
('school', 24)
('booster', 24)
('it’s', 20)
('vaccine.', 20)
('vaccines', 20)
('good', 17)
('2', 17)
('shot', 16)
('year', 15)
('work', 15)
('hospital', 14)
('day', 14)
('kids', 13)
('it.', 13)
('cases', 12)
('public', 12)
"
07/10/2021,"('vaccine', 98)
('mask', 67)
('people', 59)
('it’s', 33)
('booster', 28)
('i’m', 26)
('vaccinated', 22)
('year', 21)
('shot', 20)
('test', 20)
('vaccine.', 18)
('flu', 16)
('wearing', 14)
('school', 14)
('that’s', 13)
('care', 12)
('died', 12)
('wear', 12)
('it.', 12)
('mandates', 11)
"
08/10/2021,"('vaccine', 79)
('mask', 67)
('people', 57)
('it’s', 38)
('booster', 33)
('i’m', 28)
('vaccinated', 20)
('shot', 19)
('work', 19)
('year', 15)
('good', 15)
('it.', 14)
('test', 14)
('wear', 14)
('day', 13)
('flu', 12)
('deaths', 12)
('death', 12)
('public', 12)
('health', 12)
"
09/10/2021,"('mask', 83)
('vaccine', 81)
('people', 61)
('i’m', 29)
('vaccinated', 22)
('it’s', 21)
('face', 21)
('good', 17)
('year', 16)
('shot', 16)
('wearing', 15)
('wear', 15)
('booster', 15)
('test', 14)
('can’t', 14)
('it.', 14)
('flu', 14)
('vaccine.', 12)
('mask.', 12)
('2', 12)
"
10/10/2021,"('vaccine', 89)
('mask', 77)
('people', 44)
('it’s', 34)
('face', 21)
('vaccine.', 19)
('booster', 18)
('vaccinated', 18)
('good', 18)
('wearing', 17)
(""you're"", 17)
('it.', 16)
('mask.', 15)
('can’t', 14)
('2', 13)
('i’m', 13)
('didn’t', 13)
('mandate', 12)
('vaccines', 12)
('hope', 12)
"
11/10/2021,"('vaccine', 108)
('mask', 74)
('people', 55)
('it’s', 30)
('wear', 26)
('i’m', 26)
('mandates', 24)
('@jessforbiden', 22)
('wearing', 20)
('died', 20)
('vaccinated', 19)
('booster', 19)
('vaccine.', 17)
('vaccines', 16)
('year', 15)
('@davidmweissman', 15)
('mandate', 14)
('texas', 13)
('shot', 12)
('school', 12)
"
12/10/2021,"('vaccine', 122)
('people', 63)
('mask', 47)
('i’m', 29)
('it’s', 27)
('booster', 23)
('vaccinated', 19)
('wear', 19)
('vaccine.', 18)
('hiv', 16)
('mandates', 16)
('spread', 15)
('flu', 15)
('died', 15)
('wearing', 15)
('mandate', 14)
('it.', 14)
('years', 13)
('year', 13)
('health', 12)
"
13/10/2021,"('vaccine', 107)
('people', 64)
('mask', 54)
('it’s', 33)
('wear', 22)
('booster', 22)
('i’m', 22)
('vaccine.', 20)
('here:', 20)
('work', 19)
('vaccinated', 16)
('mandate', 16)
('can’t', 16)
('vaccines', 15)
('spread', 15)
('good', 15)
('open', 14)
('that’s', 14)
('mask.', 13)
('health', 13)
"
14/10/2021,"('vaccine', 118)
('mask', 61)
('people', 53)
('booster', 44)
('it’s', 31)
('🚩', 27)
('i’m', 26)
('vaccine.', 21)
('flu', 21)
('shot', 19)
('mandates', 18)
('health', 17)
('it.', 16)
('moderna', 15)
('wearing', 15)
('didn’t', 14)
('vaccinated', 14)
('good', 13)
('mandate', 13)
('tested', 12)
"
15/10/2021,"('vaccine', 110)
('mask', 72)
('people', 55)
('booster', 39)
('shot', 29)
('it’s', 27)
('vaccinated', 20)
('flu', 18)
('i’m', 17)
('vaccine.', 16)
('@potus', 16)
('health', 14)
('@krystalball', 14)
('year', 13)
('wearing', 13)
('@seanlindstedt', 13)
('care', 12)
('kids', 12)
('@xsw33572142', 12)
('vaccines', 12)
"
16/10/2021,"('vaccine', 89)
('mask', 60)
('people', 43)
('booster', 38)
('i’m', 28)
('it’s', 27)
('vaccinated', 26)
('@takethatct', 22)
('@mcfunny', 22)
('@blaineillimatta', 21)
('@whitey900', 21)
('@richienrg', 21)
('@novahollandiae', 21)
('@avogadr0avocado', 21)
('@housekeep3r', 21)
('@swordfinger', 21)
('@kstateturk', 21)
('@lisa41361016', 21)
('@dsrole', 21)
('@jrjhealey', 21)
"
17/10/2021,"('mask', 103)
('vaccine', 79)
('people', 52)
('face', 50)
('vaccinated', 30)
('booster', 28)
('i’m', 20)
('wear', 19)
('it’s', 19)
('mandate', 18)
('year', 15)
('work', 14)
('shot', 13)
('good', 13)
('didn’t', 13)
('months', 12)
('wearing', 12)
('school', 11)
('pfizer', 11)
('mask,', 10)
"
18/10/2021,"('vaccine', 121)
('mask', 51)
('people', 42)
('vaccinated', 26)
('i’m', 26)
('booster', 25)
('colin', 21)
('powell', 21)
('flu', 20)
('vaccine.', 19)
('it’s', 18)
('that’s', 18)
('mandate', 17)
('school', 16)
('wear', 16)
('health', 16)
('fake', 15)
('didn’t', 15)
('die', 14)
('year', 14)
"
19/10/2021,"('vaccine', 103)
('mask', 66)
('people', 60)
('booster', 41)
('vaccinated', 31)
('it’s', 29)
('flu', 22)
('wear', 19)
('wearing', 19)
('@joncoopertweets', 18)
('work', 18)
('i’m', 18)
('vaccines', 16)
('good', 16)
('vaccine.', 16)
('health', 16)
('shot', 14)
('lost', 14)
('can’t', 14)
('deaths', 13)
"
20/10/2021,"('vaccine', 111)
('booster', 74)
('mask', 70)
('people', 59)
('i’m', 30)
('moderna', 27)
('it’s', 24)
('shot', 21)
('wear', 21)
('vaccinated', 21)
('mandate', 20)
('shots', 15)
('work', 13)
('vaccination', 12)
('pfizer', 12)
('j&amp;j', 12)
('mandates', 12)
('good', 11)
('public', 11)
('health', 11)
"
21/10/2021,"('vaccine', 71)
('mask', 69)
('booster', 55)
('people', 42)
('vaccinated', 25)
('shot', 24)
('vaccine.', 24)
('i’m', 23)
('wear', 21)
('it’s', 20)
('flu', 19)
('year', 16)
('face', 16)
('health', 15)
('it.', 14)
('vaccinated.', 13)
('help', 13)
('work', 12)
('can’t', 12)
('2', 12)
"
22/10/2021,"('vaccine', 102)
('booster', 73)
('mask', 64)
('i’m', 43)
('people', 33)
('it’s', 29)
('shot', 24)
('wear', 23)
('shingles', 20)
('vaccine.', 19)
('@sgee4me', 17)
('feel', 17)
('it.', 16)
('mandates', 16)
('vaccinated', 15)
('wearing', 15)
('months', 14)
('flu', 14)
('day', 13)
('year', 13)
"
23/10/2021,"('mask', 78)
('vaccine', 74)
('booster', 65)
('people', 47)
('i’m', 34)
('it’s', 32)
('shot', 23)
('wearing', 23)
('flu', 20)
('wear', 20)
('day', 19)
('good', 17)
('moderna', 16)
('mask.', 15)
('can’t', 14)
('pfizer', 14)
('person', 14)
('that’s', 13)
('today', 13)
('face', 13)
"
24/10/2021,"('vaccine', 89)
('mask', 87)
('people', 50)
('booster', 39)
('it’s', 28)
('i’m', 27)
('flu', 18)
('wear', 17)
('mandates', 17)
('shot', 16)
('year', 16)
('good', 15)
('today', 14)
('it.', 14)
('face', 13)
('feel', 13)
('tested', 13)
('health', 13)
('i’ve', 11)
('can’t', 11)
"
25/10/2021,"('vaccine', 90)
('people', 54)
('booster', 44)
('mask', 44)
('it’s', 35)
('vaccinated', 25)
('shot', 22)
('i’m', 16)
('flu', 15)
('wear', 14)
('wearing', 13)
('day', 13)
('better', 13)
('mandate', 12)
('school', 12)
('health', 12)
('year', 11)
('moderna', 11)
('vaccines', 11)
('feel', 11)
"
26/10/2021,"('vaccine', 92)
('booster', 63)
('mask', 51)
('people', 44)
('it’s', 32)
('i’m', 30)
('shot', 27)
('vaccinated', 26)
('kids', 26)
('good', 19)
('children', 19)
('flu', 18)
('can’t', 15)
('pfizer', 15)
('fda', 15)
('moderna', 15)
('didn’t', 14)
('day', 13)
('mandate', 13)
('shots', 13)
"
27/10/2021,"('vaccine', 90)
('mask', 81)
('booster', 72)
('people', 43)
('i’m', 27)
('shot', 24)
('work', 21)
('wearing', 21)
('it’s', 19)
('moderna', 17)
('year', 17)
('good', 16)
('feel', 15)
('flu', 14)
('day', 13)
('wear', 13)
('#covid19', 13)
('died', 13)
('it.', 13)
('vaccinated', 13)
"
28/10/2021,"('mask', 109)
('vaccine', 76)
('people', 49)
('booster', 47)
('vaccinated', 31)
('i’m', 29)
('it’s', 27)
('wear', 25)
('shot', 23)
('feel', 17)
('mandate', 17)
('wearing', 17)
('it.', 16)
('moderna', 16)
('today', 13)
('work', 13)
('kids', 13)
('test', 12)
('shit', 11)
('florida', 10)
"
29/10/2021,"('vaccine', 85)
('booster', 74)
('mask', 70)
('people', 37)
('shot', 34)
('i’m', 26)
('it’s', 25)
('mandate', 22)
('2', 18)
('work', 17)
('flu', 15)
('year', 15)
('vaccinated', 15)
('pfizer', 14)
('wearing', 14)
('moderna', 14)
('care', 14)
('vaccine.', 13)
('good', 13)
('wear', 12)
"
30/10/2021,"('mask', 103)
('vaccine', 79)
('people', 42)
('booster', 34)
('it’s', 25)
('wear', 20)
('year', 19)
('vaccines', 18)
('face', 18)
('shot', 16)
('i’m', 16)
('good', 15)
('better', 14)
('work', 14)
('2', 13)
('can’t', 13)
('wearing', 12)
('halloween', 12)
('vaccinated', 12)
('flu', 12)
"
31/10/2021,"('mask', 86)
('vaccine', 83)
('people', 39)
('positive', 38)
('booster', 33)
('psaki', 27)
('wearing', 26)
('vaccinated', 25)
('i’m', 24)
('jen', 20)
('wear', 19)
('tests', 18)
('face', 18)
('shot', 18)
('halloween', 18)
('tested', 17)
('day', 16)
('vaccine.', 15)
('@presssec', 15)
('vaccines', 15)
"
01/11/2021,"('vaccine', 113)
('mask', 89)
('booster', 53)
('people', 52)
('shot', 26)
('flu', 23)
('it’s', 21)
('i’m', 20)
('vaccinated', 19)
('good', 18)
('2', 17)
('vaccine.', 15)
('work', 15)
('wear', 14)
('wearing', 14)
('today', 14)
('died', 13)
('well', 13)
('kids', 12)
('mandate', 12)
"
02/11/2021,"('vaccine', 130)
('booster', 58)
('mask', 47)
('kids', 42)
('people', 39)
('shot', 32)
('i’m', 27)
('cdc', 27)
('vaccinated', 25)
('today', 23)
('pfizer', 21)
('children', 21)
('it’s', 18)
('day', 17)
('flu', 17)
('wearing', 17)
('year', 16)
('5', 16)
('vaccine.', 16)
('panel', 16)
"
