date,content
02/08/2021,"('singapore', 149)
('cases', 49)
('vaccinated', 46)
('vaccine', 36)
('people', 36)
('106', 33)
('transmitted', 26)
('vaccination', 26)
('locally', 25)
('singapore,', 25)
('sg', 23)
('#singapore', 22)
('delta', 20)
('infections', 17)
('data', 16)
('reports', 16)
('#covid19', 16)
('including', 15)
('25', 15)
('mask', 15)
"
03/08/2021,"('singapore', 156)
('vaccine', 53)
('cases', 49)
('singapore,', 43)
('vaccinated', 32)
('sg', 23)
('quarantine', 22)
('people', 22)
('transmitted', 20)
('locally', 19)
('delta', 19)
('#singapore', 18)
('mrna', 18)
('98', 18)
('31', 17)
('#covid19', 16)
('vaccines', 16)
(""singapore's"", 15)
('unlinked', 15)
('data', 15)
"
04/08/2021,"('singapore', 143)
('cases', 48)
('vaccine', 39)
('singapore,', 30)
('sg', 26)
('locally', 25)
('transmitted', 25)
('people', 23)
('92', 23)
('including', 23)
('vaccinated', 22)
('#singapore', 21)
('delta', 20)
('30', 17)
('mask', 16)
('unlinked', 15)
('variant', 14)
('infections', 14)
('woman', 13)
('quarantine', 12)
"
05/08/2021,"('singapore', 227)
('mask', 60)
('cases', 43)
('vaccine', 39)
('mental', 38)
('wear', 30)
('singapore,', 30)
('wait', 26)
('anxiously', 25)
('expats', 24)
('reopening', 24)
('people', 24)
('weighs', 23)
('sg', 23)
('health', 22)
('#singapore', 21)
('vaccinated', 21)
('wearing', 20)
('british', 19)
('hospital', 18)
"
06/08/2021,"('singapore', 323)
('restrictions', 76)
('vaccinated', 76)
('vaccination', 71)
('aug.', 57)
('rate', 52)
('curbs', 49)
('vaccine', 47)
('cases', 46)
('people', 43)
('10', 40)
('start', 38)
('quarantine', 36)
('relaxing', 35)
('rises', 30)
('#singapore', 30)
('mask', 29)
('border', 28)
('workers', 26)
('group', 24)
"
07/08/2021,"('singapore', 212)
('china', 48)
('kwek', 45)
('city', 45)
('post', 45)
('billionaire', 44)
('leng', 43)
('losses', 43)
('amid', 43)
('developments', 42)
('woes,', 42)
('cases', 41)
('beng’s', 41)
('lockdowns', 38)
('vaccinated', 28)
('vaccine', 27)
('people', 27)
('singapore,', 23)
('health', 23)
('sg', 20)
"
08/08/2021,"('singapore', 125)
('cases', 41)
('singapore,', 30)
('people', 29)
('vaccinated', 26)
('including', 20)
('21', 20)
('vaccine', 20)
('start', 19)
('vaccination', 18)
('unlinked', 17)
('73', 16)
('locally', 16)
('transmitted', 16)
('vaccines', 14)
('trials', 13)
('lee', 13)
('clinical', 12)
('target', 12)
('sg', 11)
"
09/08/2021,"('singapore', 129)
('vaccine', 33)
('cases', 33)
('day', 33)
('national', 30)
('singapore,', 26)
('sg', 23)
('56th', 22)
('happy', 22)
('#singapore', 20)
('birthday', 19)
('people', 19)
('singapore’s', 17)
('vaccinated', 16)
('mask', 16)
('69', 16)
('transmitted', 16)
('singapore.', 15)
('locally', 15)
('infections', 15)
"
10/08/2021,"('singapore', 149)
('cases', 40)
('vaccine', 34)
('vaccinated', 33)
('singapore,', 27)
('quarantine', 23)
('vaccination', 21)
('#singapore', 21)
('people', 18)
('restrictions', 18)
('population', 18)
('53', 16)
('15', 16)
('|', 14)
('sg', 14)
('national', 13)
('mask', 13)
('locally', 13)
('transmitted', 13)
('health', 13)
"
11/08/2021,"('singapore', 148)
('cases', 41)
('vaccine', 39)
('singapore,', 28)
('vaccinated', 26)
('people', 26)
('forecast', 24)
('sg', 23)
('2021', 20)
('growth', 19)
('#singapore', 19)
('quarantine', 18)
('mask', 18)
('vaccination', 18)
('singapore.', 15)
('61', 15)
('locally', 15)
('transmitted', 15)
('@slav_sg', 13)
('@globeandmail', 13)
"
12/08/2021,"('singapore', 141)
('cases', 36)
('people', 31)
('vaccinated', 28)
('singapore,', 26)
('vaccine', 25)
('59', 22)
('quarantine', 18)
('mask', 17)
('sg', 16)
('locally', 15)
('delta', 14)
('transmitted', 14)
('unlinked', 14)
('comparing', 14)
('embassy', 14)
('posts', 14)
('israel', 14)
('countries', 13)
('including', 13)
"
13/08/2021,"('singapore', 114)
('cases', 41)
('singapore,', 31)
('vaccinated', 26)
('people', 25)
('#singapore', 19)
('45', 18)
('vaccine', 17)
('13', 15)
('locally', 14)
('transmitted', 14)
('including', 13)
('sg', 11)
('country', 10)
('delta', 10)
('unvaccinated', 10)
('#covid19', 10)
('unlinked', 9)
('live', 9)
('49', 9)
"
14/08/2021,"('singapore', 98)
('cases', 36)
('people', 25)
('sg', 23)
('singapore,', 23)
('vaccinated', 22)
('vaccine', 20)
('quarantine', 17)
('57', 17)
('locally', 15)
('transmitted', 15)
('17', 15)
('including', 14)
('infections', 12)
('#covid19', 12)
('2', 11)
('unlinked', 11)
('mask', 11)
('health', 10)
('it’s', 10)
"
15/08/2021,"('singapore', 71)
('people', 32)
('vaccine', 30)
('singapore,', 23)
('vaccinated', 20)
('cases', 19)
('sg', 15)
('14', 13)
('50', 10)
('unlinked', 10)
('locally', 9)
('transmitted', 9)
('live', 9)
('airlines', 9)
('3', 9)
('doses', 9)
('year', 9)
('terminal', 8)
('469,200', 8)
('moderna', 8)
"
16/08/2021,"('singapore', 105)
('vaccine', 42)
('cases', 26)
('people', 16)
('mask', 15)
('dose', 14)
('vaccinated', 13)
('singapore,', 12)
('48', 12)
('boy', 12)
('locally', 11)
('facebook', 11)
('quarantine', 11)
('transmitted', 10)
('correction', 10)
('67%', 10)
('reports', 9)
('child', 9)
('death', 9)
('singapore.', 9)
"
17/08/2021,"('singapore', 212)
('vaccine', 48)
('prepares', 46)
('death', 40)
('life', 39)
('term', 36)
('cases', 33)
('vaccinated', 33)
('deaths', 29)
('singapore,', 22)
('live', 22)
('people', 21)
('#singapore', 20)
('mask', 19)
('sg', 18)
('reopen', 18)
('business', 17)
('vaccination', 16)
('countries', 15)
('travel', 15)
"
18/08/2021,"('singapore', 240)
('mask', 68)
('face', 41)
('cases', 39)
('wearing', 39)
('vaccine', 39)
('wear', 35)
('vaccinated', 28)
('briton', 28)
('singapore,', 26)
('jails', 26)
('sg', 24)
('vaccination', 23)
('public', 23)
('people', 22)
('death', 22)
('refusing', 21)
('control', 19)
('life', 19)
('weeks', 19)
"
19/08/2021,"('singapore', 388)
('mask', 149)
('travel', 128)
('weeks', 114)
('wearing', 108)
('face', 96)
('prison', 85)
('hong', 78)
('vaccinated', 72)
('wear', 72)
('briton', 70)
('quarantine-free', 63)
('british', 63)
('quarantine', 62)
('germany', 57)
('sentences', 53)
('brunei', 51)
('refusing', 50)
('6', 42)
('kong', 38)
"
20/08/2021,"('singapore', 262)
('vaccinated', 72)
('travel', 65)
('mask', 55)
('wearing', 47)
('singapore,', 44)
('weeks', 42)
('face', 41)
('british', 38)
('prison', 35)
('hong', 32)
('cases', 32)
('6', 31)
('vaccine', 29)
('quarantine', 27)
('sg', 26)
('quarantine-free', 26)
('countries', 26)
('kong', 22)
('people', 22)
"
21/08/2021,"('singapore', 174)
('vaccine', 58)
('travel', 40)
('cases', 35)
('singapore,', 25)
('quarantine', 24)
('vaccinated', 22)
('sg', 22)
('32', 17)
('16', 17)
('hong', 17)
('mask', 17)
('locally', 14)
('transmitted', 14)
('people', 14)
('kong', 14)
('singapore’s', 14)
('wear', 14)
('doses', 14)
('moderna', 14)
"
22/08/2021,"('singapore', 123)
('singapore,', 30)
('cases', 30)
('vaccine', 25)
('including', 24)
('29', 24)
('transmitted', 22)
('travel', 21)
('mask', 21)
('locally', 20)
('17', 18)
('vaccinated', 17)
('people', 16)
('unlinked', 15)
('quarantine', 13)
('singapore.', 12)
('sg', 12)
('#singapore', 11)
('air', 11)
(""singapore's"", 11)
"
23/08/2021,"('singapore', 215)
('cases', 43)
('singapore,', 42)
('vaccine', 42)
('people', 35)
('vaccinated', 33)
('harris', 26)
('travel', 26)
('pandemic', 24)
('climate', 23)
('dormitory', 22)
('mask', 21)
('locally', 20)
('transmitted', 20)
('health', 18)
('vice', 18)
('59', 17)
('94', 17)
('countries', 17)
('singapore’s', 17)
"
24/08/2021,"('singapore', 178)
('cases', 52)
('vaccine', 41)
('singapore,', 39)
('vaccinated', 30)
('travel', 29)
('sg', 25)
('#singapore', 23)
('israel', 21)
('countries', 20)
('surge', 17)
('quarantine', 17)
('kamala', 16)
('country', 15)
('people', 15)
('|', 14)
('including', 14)
('locally', 14)
('transmitted', 14)
('pfizer', 14)
"
25/08/2021,"('singapore', 142)
('singapore,', 40)
('cases', 40)
('vaccine', 37)
('vaccinated', 20)
('locally', 19)
('transmitted', 19)
('sg', 18)
('118', 16)
('including', 16)
('mask', 16)
('people', 15)
('north', 14)
('deaths', 13)
('vaccination', 13)
('linked', 13)
('coast', 13)
('travel', 13)
('26', 12)
('countries', 11)
"
26/08/2021,"('singapore', 166)
('foreign', 58)
('cases', 47)
('minister', 42)
('origins', 39)
('finding', 36)
('singapore,', 35)
('complete', 32)
('requires', 31)
('people', 28)
('vaccine', 25)
(""singapore's"", 25)
('chinese', 24)
('vaccination', 22)
(""'radical"", 21)
('hong', 20)
('quarantine', 20)
('singapore’s', 20)
(""transparency,'"", 19)
('countries', 19)
"
27/08/2021,"('singapore', 149)
('vaccine', 39)
('cases', 38)
('vaccinated', 28)
('singapore,', 28)
('kits', 25)
('people', 24)
('test', 22)
('sg', 22)
('mask', 18)
('120', 17)
('locally', 16)
('transmitted', 16)
('country', 15)
('rapid', 15)
('47', 15)
('bugis', 15)
('vaccination', 14)
('households', 14)
('junction', 14)
"
28/08/2021,"('singapore', 87)
('cases', 47)
('113', 21)
('people', 21)
('locally', 21)
('transmitted', 21)
('sg', 21)
('singapore,', 19)
('vaccine', 19)
('including', 16)
('travellers', 15)
('singapore;', 15)
('measures', 14)
('mask', 14)
('#singapore', 13)
('25', 13)
('linked', 13)
('bugis', 13)
('border', 13)
('zealand', 13)
"
29/08/2021,"('singapore', 358)
('80%', 183)
('population', 150)
('vaccinates', 95)
('vaccinated', 78)
('80', 77)
('country', 57)
('percent', 57)
('vaccination', 56)
('hits', 51)
('easing', 45)
('vaccine', 45)
('threshold', 36)
('people', 36)
('cases', 35)
('inoculated', 29)
('kung', 29)
('|', 29)
('world’s', 27)
('5.7', 26)
"
30/08/2021,"('singapore', 263)
('vaccinated', 68)
('country', 61)
('80%', 60)
('population', 58)
('vaccine', 42)
('cases', 41)
('vaccination', 39)
('singapore,', 37)
('people', 32)
('vaccinates', 31)
('80', 28)
('wearing', 27)
('travel', 27)
('high', 25)
('percent', 24)
('jail', 23)
('goal', 23)
('mask', 23)
('mental', 22)
"
31/08/2021,"('singapore', 301)
('vaccine', 225)
('australia', 149)
('doses', 137)
('swap', 104)
('500,000', 90)
('pfizer', 79)
('cases', 77)
('deal', 58)
('surge', 38)
('business', 35)
('threatens', 33)
('singapore.', 32)
('singapore,', 31)
('people', 30)
('morrison', 30)
('vaccinated', 30)
(""singapore's"", 29)
('amid', 29)
('hub', 28)
"
01/09/2021,"('singapore', 221)
('vaccine', 96)
('cases', 49)
('doses', 46)
('pfizer', 39)
('deal', 36)
('pm', 33)
('singapore,', 31)
('australia', 30)
('people', 29)
('vaccinated', 29)
('announces', 28)
('#news', 28)
('australian', 26)
(""'vaccine"", 26)
(""swap'"", 26)
('#politics', 26)
('https://t.co/cpbe64f1cn', 25)
('https://t.co/eqqt8822zi', 25)
('80%', 23)
"
02/09/2021,"('singapore', 175)
('vaccine', 53)
('cases', 51)
('pfizer', 33)
('singapore,', 28)
('vaccinated', 22)
('113', 21)
('unlinked', 19)
('doses', 19)
('sg', 19)
('quarantine', 19)
('people', 18)
('187', 17)
('locally', 16)
('australia', 16)
('suffered', 15)
('heart', 15)
('$225,000', 15)
('settlement', 15)
('transmitted', 14)
"
03/09/2021,"('singapore', 294)
('vaccine', 154)
('booster', 104)
('shots', 71)
('cases', 66)
('singapore,', 46)
('pfizer', 42)
('boosters', 42)
('people', 41)
('roll', 37)
('start', 36)
('including', 33)
('uk', 33)
('plans', 33)
('doses', 32)
('seniors', 32)
('vaccinated', 30)
('quarantine', 28)
('sg', 28)
('groups,', 26)
"
04/09/2021,"('singapore', 135)
('cases', 44)
('vaccine', 43)
('singapore,', 35)
('booster', 29)
('including', 21)
('sg', 21)
('people', 19)
('quarantine', 17)
('unlinked', 16)
('116', 16)
('locally', 15)
('transmitted', 15)
('shots', 14)
('253', 14)
('countries', 13)
('start', 13)
('united', 13)
('#singapore', 12)
('pfizer', 11)
"
05/09/2021,"('singapore', 141)
('cases', 47)
('vaccine', 45)
('sg', 27)
('people', 27)
('singapore,', 24)
('90', 23)
('vaccinated', 22)
('unlinked', 21)
('vaccination', 20)
('186', 18)
('locally', 18)
('transmitted', 18)
('quarantine', 18)
('infections', 16)
('countries', 16)
('pfizer', 15)
('including', 14)
('singapore.', 12)
('mask', 11)
"
06/09/2021,"('singapore', 246)
('cases', 81)
('vaccine', 72)
('sg', 33)
('singapore,', 33)
('people', 32)
('vaccinated', 28)
('countries', 24)
('#singapore', 24)
('action', 22)
('infections', 21)
('test', 20)
('cases,', 20)
('social', 20)
('doses', 19)
('vaccines', 18)
('travel', 18)
('110', 17)
('measures', 17)
('requirements', 17)
"
07/09/2021,"('singapore', 274)
('cases', 123)
('outbreak', 80)
('variant', 72)
('delta', 65)
('threatens', 64)
(""singapore's"", 63)
(""'living"", 53)
(""covid'"", 49)
('vaccine', 43)
('people', 42)
('#singapore', 38)
('model', 36)
('singapore,', 35)
('328', 33)
('sg', 28)
('vaccinated', 26)
('infections', 25)
('social', 25)
('unlinked', 24)
"
08/09/2021,"('singapore', 215)
('cases', 67)
('vaccine', 60)
('people', 51)
('sg', 43)
('delta', 38)
('outbreak', 37)
('singapore,', 37)
('vaccinated', 35)
('travel', 30)
(""singapore's"", 29)
('countries', 28)
('variant', 25)
('threatens', 24)
('singapore.', 22)
('#singapore', 22)
('vaccination', 22)
('mandatory', 21)
(""'living"", 20)
('singapore’s', 20)
"
09/09/2021,"('singapore', 228)
('cases', 100)
('vaccine', 62)
('vaccinated', 40)
('sg', 36)
(""singapore's"", 34)
('singapore’s', 31)
('experts', 26)
('singapore,', 25)
('vaccination', 25)
('people', 25)
('living', 24)
('#singapore', 24)
('countries', 21)
('daily', 21)
('pauses', 21)
('restrictions', 20)
('reopening,', 20)
('migrant', 19)
('workers', 18)
"
10/09/2021,"('singapore', 277)
('cases', 145)
('vaccine', 52)
('living', 44)
('quarantine', 41)
('days', 41)
('measures', 40)
('sg', 37)
('people', 36)
('tightening', 34)
('vaccinated', 33)
('refrains', 33)
('singapore,', 33)
('pivots', 32)
('booster', 29)
('daily', 29)
('local', 27)
('case', 27)
('delta', 26)
('weeks', 24)
"
11/09/2021,"('singapore', 139)
('cases', 69)
('vaccine', 28)
('vaccinated', 20)
('locally', 16)
('transmitted', 16)
('singapore,', 16)
('people', 16)
('#singapore', 15)
('sg', 14)
('case', 14)
('mask', 14)
('singapore;', 14)
('vaccination', 13)
('singapore.', 13)
('delta', 12)
('living', 11)
('cases,', 11)
(""singapore's"", 11)
('daily', 10)
"
12/09/2021,"('singapore', 118)
('cases', 54)
('vaccine', 35)
('quarantine', 28)
('singapore,', 26)
('sg', 25)
('people', 18)
('vaccinated', 18)
('vaccination', 17)
('@debdrens', 14)
('pfizer', 14)
('locally', 13)
('transmitted', 13)
('@sg___96', 13)
('days', 12)
('cluster', 12)
('population', 11)
('2', 11)
('delta', 11)
('@flywingcpy', 10)
"
13/09/2021,"('singapore', 153)
('cases', 70)
('vaccine', 52)
('singapore,', 39)
('sg', 36)
('vaccinated', 33)
('people', 31)
('seriously', 28)
('vaccination', 26)
('80%', 25)
('double', 24)
('patients', 22)
('countries', 19)
('quarantine', 19)
('high', 18)
('#singapore', 17)
('mask', 17)
('infections', 16)
('rate', 16)
('population', 15)
"
14/09/2021,"('singapore', 211)
('vaccine', 72)
('cases', 68)
('sg', 31)
('people', 30)
('vaccinated', 27)
('singapore,', 27)
('singapore.', 26)
('outbreak', 26)
('quarantine', 24)
('vaccines', 23)
('vaccination', 23)
('patients', 23)
('high', 20)
('chinese', 20)
('mask', 20)
('booster', 19)
('delta', 19)
('#singapore', 19)
('double', 19)
"
15/09/2021,"('singapore', 251)
('vaccine', 97)
('cases', 86)
('vaccinated', 46)
('reports', 46)
('case', 43)
('year', 40)
('vaccines', 37)
('vaccination', 36)
('singapore,', 35)
('worst', 30)
('people', 30)
('daily', 30)
('tally', 28)
('sg', 28)
('despite', 27)
('booster', 27)
('80%', 25)
('doses', 25)
('singapore.', 22)
"
16/09/2021,"('singapore', 156)
('vaccine', 80)
('cases', 62)
('people', 46)
('sg', 33)
('singapore,', 30)
('@sg_chilling', 23)
('@ctvnews', 23)
('countries', 21)
('vaccinated', 21)
('quarantine', 18)
('#singapore', 17)
('adverse', 17)
('vaccines', 16)
('year', 15)
('health', 14)
('reports', 14)
('delta', 13)
('singapore.', 13)
('unvaccinated', 13)
"
17/09/2021,"('singapore', 252)
('cases', 104)
('vaccine', 85)
('vaccinated', 52)
('booster', 42)
('countries', 38)
('singapore,', 34)
('people', 33)
('quarantine', 31)
('sg', 29)
('highest', 26)
('80%', 24)
('year', 23)
('#singapore', 22)
('935', 22)
('vaccination', 21)
('5', 21)
('reports', 21)
('opening', 20)
('singapore.', 20)
"
18/09/2021,"('singapore', 192)
('–', 128)
('cases', 89)
('people', 88)
('singapore’s', 71)
('strict', 71)
('rules', 71)
('testing', 70)
('patrolling', 68)
('robot', 68)
('breaking', 68)
('smoking,', 68)
('parking', 68)
('called', 67)
('xavier', 66)
('streets?', 66)
('#robocop', 64)
('#bigbrotheriswatching', 59)
('#xavier', 56)
('primary', 50)
"
19/09/2021,"('singapore', 208)
('cases', 87)
('people', 46)
('vaccinated', 45)
('reports', 40)
('vaccine', 36)
('singapore,', 32)
('population', 26)
('highest', 26)
('mask', 24)
('number', 24)
('april', 24)
('local', 21)
('sg', 20)
('cases,', 18)
('80%', 18)
('2', 18)
('#singapore', 18)
('1,009', 17)
('vaccination', 15)
"
20/09/2021,"('singapore', 292)
('cases', 152)
('people', 58)
('2', 56)
('1,000', 56)
('vaccinated', 52)
('daily', 51)
('breach', 46)
(""singapore's"", 42)
('vaccine', 42)
('live', 35)
('population', 34)
('clusters', 34)
('april', 33)
('weekend', 32)
('nurseries', 30)
('pre-school,', 29)
('—', 28)
('blaze', 28)
('singapore’s', 28)
"
21/09/2021,"('singapore', 157)
('vaccine', 68)
('cases', 63)
('people', 40)
('experts', 35)
('vaccinated', 31)
('sg', 26)
('grow', 26)
('mandate', 26)
('vaccination', 24)
('calls', 24)
('singapore,', 22)
('population', 20)
('reported', 18)
('spikes', 18)
(""singapore's"", 17)
('deaths', 17)
('80%', 17)
('1,178', 17)
('#singapore', 17)
"
22/09/2021,"('singapore', 190)
('vaccine', 55)
('sg', 51)
('cases', 49)
('kong', 32)
('expats', 32)
('hong', 31)
('stands', 31)
('arms', 30)
('people', 30)
('vaccinated', 28)
('quarantine', 25)
('quarantine.', 25)
('singapore,', 21)
('deaths', 20)
('cases,', 18)
('#singapore', 18)
('mask', 18)
('3', 17)
('reports', 16)
"
23/09/2021,"('singapore', 206)
('cases', 94)
('sg', 55)
('vaccine', 50)
('vaccinated', 41)
('high', 32)
('people', 32)
('deaths', 32)
('reports', 31)
('1,504', 30)
('health', 29)
('#singapore', 27)
('mask', 27)
('countries', 25)
('reported', 24)
('highest', 24)
('singapore,', 23)
('quarantine', 23)
('country', 23)
('record', 22)
"
24/09/2021,"('singapore', 307)
('cases', 114)
('tightens', 48)
('vaccine', 48)
('vaccination', 44)
('rate', 41)
('people', 40)
('despite', 37)
('restrictions', 36)
('rules', 36)
('sg', 34)
('daily', 32)
('80%', 29)
('record', 29)
('surge', 28)
('#singapore', 28)
('booster', 28)
('80', 28)
('vaccinated', 27)
('curbs', 24)
"
25/09/2021,"('singapore', 268)
('cases', 86)
('vaccinated', 52)
('vaccination', 41)
('vaccine', 40)
('restrictions', 33)
('singapore,', 31)
('#singapore', 28)
('people', 28)
(""singapore's"", 27)
('data', 27)
('population', 27)
('wave', 27)
('3', 24)
('death', 24)
('country', 23)
('80%', 23)
('rate', 23)
('high', 22)
('countries', 22)
"
26/09/2021,"('singapore', 237)
('cases', 85)
('1,939', 58)
('reports', 56)
('highest', 56)
('cases,', 55)
('april', 38)
('people', 35)
('vaccine', 31)
('year', 30)
('vaccinated', 28)
('singapore,', 28)
('sg', 26)
('2', 26)
('deaths', 26)
('health', 21)
('restrictions', 21)
('country', 20)
(""singapore's"", 20)
('singapore.', 19)
"
27/09/2021,"('singapore', 273)
('cases', 110)
('vaccine', 67)
('record', 55)
('cases.', 46)
('daily', 44)
('vaccinated', 42)
('singapore,', 41)
('data', 39)
('restrictions', 38)
(""singapore's"", 32)
('deaths', 30)
('people', 29)
('2', 28)
('1,939', 26)
('mask', 25)
('bad', 25)
('@youtube', 24)
('population', 22)
('reports', 21)
"
28/09/2021,"('singapore', 278)
('cases', 85)
('level', 67)
('raises', 66)
('singapore,', 66)
('travel', 64)
('hong', 61)
('kong', 56)
('vaccine', 56)
('cdc', 43)
('2,236', 41)
('advisory', 41)
('population', 40)
('vaccinated', 38)
('vaccination', 38)
('deaths', 37)
('people', 37)
('high', 36)
('singapore’s', 34)
('record', 30)
"
29/09/2021,"('singapore', 269)
('cases', 116)
('vaccine', 58)
('deaths', 50)
('people', 48)
('highest', 40)
('singapore,', 39)
('sg', 37)
('vaccinated', 35)
(""singapore's"", 33)
('population', 30)
('reports', 30)
('vaccination', 29)
('daily', 28)
('singapore’s', 27)
('pandemic', 26)
('record', 26)
('health', 25)
('2,236', 23)
('2,268', 23)
"
30/09/2021,"('singapore', 320)
('cases', 97)
('vaccinated', 68)
('living', 61)
('vaccine', 55)
('deaths', 48)
('strategy', 47)
('people', 41)
('raises', 39)
('singapore,', 38)
('record', 34)
(""singapore's"", 31)
('hope', 27)
('sg', 26)
('vaccination', 25)
('news', 24)
('#singapore', 24)
('pandemic', 23)
('2,478', 23)
('@youtube', 22)
"
01/10/2021,"('singapore', 276)
('cases', 153)
('deaths', 93)
('vaccine', 50)
('singapore’s', 44)
('test', 43)
(""singapore's"", 41)
('singapore,', 39)
('rising', 36)
('treat', 36)
('vaccinated', 35)
('pivot', 34)
('people', 33)
('endemic', 29)
('sg', 28)
('death', 28)
('day', 28)
('vaccination', 27)
('despite', 27)
('open', 25)
"
02/10/2021,"('singapore', 293)
('cases', 156)
('daily', 58)
('deaths', 52)
('number', 46)
('vaccine', 41)
('vaccinated', 33)
('people', 32)
('4', 30)
('start', 29)
('singapore,', 28)
('highest', 28)
('population', 27)
('vaccination', 25)
('sg', 25)
('pandemic', 24)
('south', 23)
('5,000', 23)
('quarantine', 23)
('hits', 23)
"
03/10/2021,"('singapore', 230)
('cases', 115)
('vaccinated', 56)
('vaccine', 46)
('deaths', 42)
('daily', 37)
('people', 34)
('singapore,', 32)
('number', 29)
('high', 26)
('sg', 25)
('cases,', 24)
('6', 23)
('record', 22)
('2,057', 21)
('vaccination', 21)
('day', 20)
('despite', 20)
('#singapore', 20)
('hits', 20)
"
04/10/2021,"('singapore', 184)
('cases', 83)
('vaccinated', 40)
('vaccine', 38)
('people', 34)
('high', 32)
('vaccination', 31)
('daily', 29)
('singapore,', 29)
('countries', 28)
('number', 27)
('deaths', 24)
('vaccines', 21)
('despite', 21)
('quarantine', 21)
('2,475', 20)
('sg', 20)
('cases,', 20)
('israel', 18)
('8', 16)
"
05/10/2021,"('singapore', 212)
('cases', 100)
('deaths', 59)
('3,486', 38)
('vaccine', 37)
('#singapore', 35)
('singapore,', 34)
('vaccinated', 34)
('record', 31)
('reports', 27)
('sg', 25)
('people', 25)
('mask', 21)
('countries', 21)
('news', 19)
('quarantine', 18)
('high', 18)
('population', 17)
('death', 17)
('highest', 16)
"
06/10/2021,"('singapore', 317)
('cases', 92)
('merck', 74)
('antiviral', 67)
('deal', 62)
('pill', 54)
('vaccine', 39)
('deaths', 39)
('vaccinated', 37)
('people', 37)
('singapore,', 36)
('supply', 34)
('country', 30)
('signed', 27)
('agreement', 26)
('oral', 25)
('highest', 25)
('latest', 24)
('health', 24)
('experimental', 24)
"
07/10/2021,"('singapore', 240)
('cases', 110)
('singapore,', 69)
('vaccine', 57)
('vaccinated', 49)
('people', 37)
('deaths', 36)
('singapore.', 28)
('countries', 26)
('percent', 26)
('vax', 25)
('better', 24)
('it’s', 23)
('sg', 22)
('antiviral', 22)
(""singapore's"", 22)
('2', 22)
('restrictions', 21)
('3', 21)
('deal', 20)
"
08/10/2021,"('singapore', 304)
('travel', 134)
('vaccinated', 104)
('quarantine-free', 101)
('korea', 89)
('south', 85)
('cases', 64)
('vaccine', 59)
('singapore,', 56)
('people', 47)
('launch', 41)
('quarantine', 39)
('15', 31)
('sg', 30)
('travelers', 29)
('deaths', 27)
('6', 27)
('#singapore', 27)
('allow', 26)
('jointly', 26)
"
09/10/2021,"('singapore', 351)
('travel', 98)
('cases', 84)
('quarantine-free', 81)
('vaccinated', 71)
('rates', 71)
('vaccine', 55)
('highest', 54)
('allow', 50)
('vaccination', 50)
('country', 49)
('uk', 47)
('people', 45)
('despite', 44)
('nations', 36)
('deaths', 35)
('singapore,', 34)
('infection', 33)
('soar', 32)
('83%', 31)
"
10/10/2021,"('singapore', 305)
('cases', 92)
('vaccinated', 66)
('vaccine', 57)
('travel', 48)
('deaths', 47)
('people', 45)
('population', 44)
('vaccination', 35)
('singapore.', 35)
('singapore,', 34)
('sg', 34)
('quarantine', 32)
('vaccines', 30)
('countries', 29)
('highest', 29)
('country', 27)
('israel', 26)
('quarantine-free', 26)
('rate', 26)
"
11/10/2021,"('singapore', 323)
('travel', 120)
('vaccinated', 104)
('cases', 68)
('quarantine', 65)
('countries', 63)
('quarantine-free', 59)
('living', 52)
('vaccine', 50)
('singapore,', 50)
('restrictions', 49)
('malaysia', 48)
('international', 40)
('pivot', 39)
('people', 37)
('india', 33)
('10', 30)
('deaths', 28)
('#singapore', 28)
('vaccines', 26)
"
12/10/2021,"('singapore', 270)
('vaccinated', 94)
('cases', 72)
('travel', 69)
('countries', 59)
('quarantine', 57)
('vaccine', 48)
('singapore,', 45)
('sg', 40)
('11', 34)
('deaths', 34)
('people', 33)
('quarantine-free', 29)
('2,976', 24)
('#singapore', 24)
('deaths,', 23)
('uk', 23)
('vaccination', 22)
('thailand', 22)
('allow', 21)
"
13/10/2021,"('singapore', 266)
('cases', 85)
('vaccinated', 67)
('vaccine', 67)
('deaths', 57)
('people', 52)
('travel', 51)
('countries', 48)
('singapore,', 37)
('rate', 33)
('vaccination', 32)
('singapore.', 31)
('quarantine', 31)
('israel', 30)
('open', 26)
('airline', 25)
('websites', 25)
('borders', 25)
('set', 24)
('crash', 24)
"
14/10/2021,"('singapore', 214)
('cases', 76)
('vaccine', 73)
('people', 46)
('singapore,', 41)
('deaths', 41)
('vaccinated', 40)
('sg', 32)
('quarantine', 26)
('singapore.', 26)
('countries', 25)
('travel', 21)
('vaccination', 20)
('vaccines', 20)
('15', 19)
('reports', 17)
('working', 16)
('that’s', 16)
('it’s', 15)
('supply', 15)
"
15/10/2021,"('singapore', 229)
('vaccinated', 67)
('cases', 66)
('vaccine', 57)
('travel', 48)
('people', 46)
('quarantine', 45)
('countries', 40)
('deaths', 39)
('singapore,', 37)
('vaccination', 26)
('sg', 23)
('vax', 22)
('3,445', 18)
('high', 18)
('israel', 16)
('2', 16)
('vaccines', 16)
('#singapore', 15)
('15', 14)
"
